$p_{\max}$,"$u_{S,\max}$",value,fp_num,name,stability
0.4342857142857143,0.01578571428571429,17.1428571428571,1,H,True
0.4342857142857143,0.01578571428571429,41.9411123227917,1,S,True
0.4342857142857143,0.01578571428571429,0.0180900000000000,1,N,True
0.4342857142857143,0.01578571428571429,0.00320610687022901,1,C,True
0.4342857142857143,0.01578571428571429,74.9446654611208,2,H,False
0.4342857142857143,0.01578571428571429,96.9553632992728,2,S,False
0.4342857142857143,0.01578571428571429,0.00797468354430382,2,N,False
0.4342857142857143,0.01578571428571429,0.00494299761335839,2,C,False
0.4342857142857143,0.01578571428571429,74.9446654611210,3,H,True
0.4342857142857143,0.01578571428571429,8.92094041746796,3,S,True
0.4342857142857143,0.01578571428571429,0.00797468354430382,3,N,True
0.4342857142857143,0.01578571428571429,0.0754225352883714,3,C,True
0.4342857142857143,0.020714285714285716,17.1428571428571,0,H,False
0.4342857142857143,0.020714285714285716,0.0,0,S,False
0.4342857142857143,0.020714285714285716,0.0180900000000000,0,N,False
0.4342857142857143,0.020714285714285716,0.150000000000000,0,C,False
0.4342857142857143,0.020714285714285716,17.1428571428571,1,H,True
0.4342857142857143,0.020714285714285716,41.9411123227917,1,S,True
0.4342857142857143,0.020714285714285716,0.0180900000000000,1,N,True
0.4342857142857143,0.020714285714285716,0.00320610687022901,1,C,True
0.4342857142857143,0.020714285714285716,88.7962240402769,2,H,False
0.4342857142857143,0.020714285714285716,89.2360357981302,2,S,False
0.4342857142857143,0.020714285714285716,0.00555066079295154,2,N,False
0.4342857142857143,0.020714285714285716,0.00610722254286077,2,C,False
0.4342857142857143,0.020714285714285716,88.7962240402769,3,H,True
0.4342857142857143,0.020714285714285716,14.2096541356044,3,S,True
0.4342857142857143,0.020714285714285716,0.00555066079295154,3,N,True
0.4342857142857143,0.020714285714285716,0.0568028793504035,3,C,True
0.4342857142857143,0.025642857142857144,17.1428571428571,0,H,False
0.4342857142857143,0.025642857142857144,0.0,0,S,False
0.4342857142857143,0.025642857142857144,0.0180900000000000,0,N,False
0.4342857142857143,0.025642857142857144,0.150000000000000,0,C,False
0.4342857142857143,0.025642857142857144,17.1428571428571,1,H,True
0.4342857142857143,0.025642857142857144,41.9411123227917,1,S,True
0.4342857142857143,0.025642857142857144,0.0180900000000000,1,N,True
0.4342857142857143,0.025642857142857144,0.00320610687022901,1,C,True
0.4342857142857143,0.025642857142857144,96.1899613899615,2,H,False
0.4342857142857143,0.025642857142857144,81.1242679423996,2,S,False
0.4342857142857143,0.025642857142857144,0.00425675675675675,2,N,False
0.4342857142857143,0.025642857142857144,0.00717584141705303,2,C,False
0.4342857142857143,0.025642857142857144,96.1899613899614,3,H,True
0.4342857142857143,0.025642857142857144,18.2144411727398,3,S,True
0.4342857142857143,0.025642857142857144,0.00425675675675675,3,N,True
0.4342857142857143,0.025642857142857144,0.0464168344649358,3,C,True
0.4342857142857143,0.030571428571428576,17.1428571428571,0,H,False
0.4342857142857143,0.030571428571428576,0.0,0,S,False
0.4342857142857143,0.030571428571428576,0.0180900000000000,0,N,False
0.4342857142857143,0.030571428571428576,0.150000000000000,0,C,False
0.4342857142857143,0.030571428571428576,17.1428571428571,1,H,True
0.4342857142857143,0.030571428571428576,41.9411123227917,1,S,True
0.4342857142857143,0.030571428571428576,0.0180900000000000,1,N,True
0.4342857142857143,0.030571428571428576,0.00320610687022901,1,C,True
0.4342857142857143,0.030571428571428576,100.788258317025,2,H,False
0.4342857142857143,0.030571428571428576,74.2823238131224,2,S,False
0.4342857142857143,0.030571428571428576,0.00345205479452054,2,N,False
0.4342857142857143,0.030571428571428576,0.00819287863374204,2,C,False
0.4342857142857143,0.030571428571428576,100.788258317025,3,H,True
0.4342857142857143,0.030571428571428576,21.5158986653514,3,S,True
0.4342857142857143,0.030571428571428576,0.00345205479452054,3,N,True
0.4342857142857143,0.030571428571428576,0.0396051240850700,3,C,True
0.4342857142857143,0.035500000000000004,17.1428571428571,0,H,False
0.4342857142857143,0.035500000000000004,0.0,0,S,False
0.4342857142857143,0.035500000000000004,0.0180900000000000,0,N,False
0.4342857142857143,0.035500000000000004,0.150000000000000,0,C,False
0.4342857142857143,0.035500000000000004,17.1428571428571,1,H,True
0.4342857142857143,0.035500000000000004,41.9411123227917,1,S,True
0.4342857142857143,0.035500000000000004,0.0180900000000000,1,N,True
0.4342857142857143,0.035500000000000004,0.00320610687022901,1,C,True
0.4342857142857143,0.035500000000000004,103.924423963134,2,H,False
0.4342857142857143,0.035500000000000004,68.5205692277320,2,S,False
0.4342857142857143,0.035500000000000004,0.00290322580645161,2,N,False
0.4342857142857143,0.035500000000000004,0.00919499322886621,2,C,False
0.4342857142857143,0.035500000000000004,103.924423963134,3,H,True
0.4342857142857143,0.035500000000000004,24.4290926475645,3,S,True
0.4342857142857143,0.035500000000000004,0.00290322580645161,3,N,True
0.4342857142857143,0.035500000000000004,0.0346508821712816,3,C,True
0.4342857142857143,0.04042857142857143,17.1428571428571,0,H,False
0.4342857142857143,0.04042857142857143,0.0,0,S,False
0.4342857142857143,0.04042857142857143,0.0180900000000000,0,N,False
0.4342857142857143,0.04042857142857143,0.150000000000000,0,C,False
0.4342857142857143,0.04042857142857143,17.1428571428571,1,H,True
0.4342857142857143,0.04042857142857143,41.9411123227917,1,S,True
0.4342857142857143,0.04042857142857143,0.0180900000000000,1,N,True
0.4342857142857143,0.04042857142857143,0.00320610687022901,1,C,True
0.4342857142857143,0.04042857142857143,106.200170406135,2,H,False
0.4342857142857143,0.04042857142857143,63.5063676788986,2,S,False
0.4342857142857143,0.04042857142857143,0.00250497017892644,2,N,False
0.4342857142857143,0.04042857142857143,0.0102205549904864,2,C,False
0.4342857142857143,0.04042857142857143,106.200170406135,3,H,True
0.4342857142857143,0.04042857142857143,27.1559617453420,3,S,True
0.4342857142857143,0.04042857142857143,0.00250497017892644,3,N,True
0.4342857142857143,0.04042857142857143,0.0307574745422408,3,C,True
0.4342857142857143,0.04535714285714286,17.1428571428571,0,H,False
0.4342857142857143,0.04535714285714286,0.0,0,S,False
0.4342857142857143,0.04535714285714286,0.0180900000000000,0,N,False
0.4342857142857143,0.04535714285714286,0.150000000000000,0,C,False
0.4342857142857143,0.04535714285714286,17.1428571428571,1,H,True
0.4342857142857143,0.04535714285714286,41.9411123227917,1,S,True
0.4342857142857143,0.04535714285714286,0.0180900000000000,1,N,True
0.4342857142857143,0.04535714285714286,0.00320610687022901,1,C,True
0.4342857142857143,0.04535714285714286,107.926873126873,2,H,False
0.4342857142857143,0.04535714285714286,58.9340681040793,2,S,False
0.4342857142857143,0.04535714285714286,0.00220279720279721,2,N,False
0.4342857142857143,0.04535714285714286,0.0113219816636310,2,C,False
0.4342857142857143,0.04535714285714286,107.926873126873,3,H,True
0.4342857142857143,0.04535714285714286,29.8691575091483,3,S,True
0.4342857142857143,0.04535714285714286,0.00220279720279721,3,N,True
0.4342857142857143,0.04535714285714286,0.0274800948857738,3,C,True
0.4342857142857143,0.05028571428571429,17.1428571428571,0,H,False
0.4342857142857143,0.05028571428571429,0.0,0,S,False
0.4342857142857143,0.05028571428571429,0.0180900000000000,0,N,False
0.4342857142857143,0.05028571428571429,0.150000000000000,0,C,False
0.4342857142857143,0.05028571428571429,17.1428571428571,1,H,True
0.4342857142857143,0.05028571428571429,41.9411123227917,1,S,True
0.4342857142857143,0.05028571428571429,0.0180900000000000,1,N,True
0.4342857142857143,0.05028571428571429,0.00320610687022901,1,C,True
0.4342857142857143,0.05028571428571429,109.281836416314,2,H,False
0.4342857142857143,0.05028571428571429,54.4726383560270,2,S,False
0.4342857142857143,0.05028571428571429,0.00196567862714509,2,N,False
0.4342857142857143,0.05028571428571429,0.0125969163978159,2,C,False
0.4342857142857143,0.05028571428571429,109.281836416314,3,H,True
0.4342857142857143,0.05028571428571429,32.7970438716851,3,S,True
0.4342857142857143,0.05028571428571429,0.00196567862714509,3,N,True
0.4342857142857143,0.05028571428571429,0.0244976650648319,3,C,True
0.4342857142857143,0.055214285714285716,17.1428571428571,0,H,False
0.4342857142857143,0.055214285714285716,0.0,0,S,False
0.4342857142857143,0.055214285714285716,0.0180900000000000,0,N,False
0.4342857142857143,0.055214285714285716,0.150000000000000,0,C,False
0.4342857142857143,0.055214285714285716,17.1428571428571,1,H,True
0.4342857142857143,0.055214285714285716,41.9411123227917,1,S,True
0.4342857142857143,0.055214285714285716,0.0180900000000000,1,N,True
0.4342857142857143,0.055214285714285716,0.00320610687022901,1,C,True
0.4342857142857143,0.055214285714285716,110.373440643863,2,H,False
0.4342857142857143,0.055214285714285716,49.4729649119581,2,S,False
0.4342857142857143,0.055214285714285716,0.00177464788732394,2,N,False
0.4342857142857143,0.055214285714285716,0.0143370350030138,2,C,False
0.4342857142857143,0.055214285714285716,110.373440643863,3,H,True
0.4342857142857143,0.055214285714285716,36.5134752951376,3,S,True
0.4342857142857143,0.055214285714285716,0.00177464788732394,3,N,True
0.4342857142857143,0.055214285714285716,0.0213819306995988,3,C,True
0.4342857142857143,0.06014285714285715,17.1428571428571,0,H,False
0.4342857142857143,0.06014285714285715,0.0,0,S,False
0.4342857142857143,0.06014285714285715,0.0180900000000000,0,N,False
0.4342857142857143,0.06014285714285715,0.150000000000000,0,C,False
0.4342857142857143,0.06014285714285715,17.1428571428571,1,H,True
0.4342857142857143,0.06014285714285715,41.9411123227917,1,S,True
0.4342857142857143,0.06014285714285715,0.0180900000000000,1,N,True
0.4342857142857143,0.06014285714285715,0.00320610687022901,1,C,True
0.4342857142857143,0.06014285714285715,,2,H,False
0.4342857142857143,0.06014285714285715,,2,S,False
0.4342857142857143,0.06014285714285715,,2,N,False
0.4342857142857143,0.06014285714285715,,2,C,False
0.4342857142857143,0.06014285714285715,,3,H,False
0.4342857142857143,0.06014285714285715,,3,S,False
0.4342857142857143,0.06014285714285715,,3,N,False
0.4342857142857143,0.06014285714285715,,3,C,False
0.4342857142857143,0.06507142857142857,17.1428571428571,0,H,False
0.4342857142857143,0.06507142857142857,0.0,0,S,False
0.4342857142857143,0.06507142857142857,0.0180900000000000,0,N,False
0.4342857142857143,0.06507142857142857,0.150000000000000,0,C,False
0.4342857142857143,0.06507142857142857,17.1428571428571,1,H,True
0.4342857142857143,0.06507142857142857,41.9411123227917,1,S,True
0.4342857142857143,0.06507142857142857,0.0180900000000000,1,N,True
0.4342857142857143,0.06507142857142857,0.00320610687022901,1,C,True
0.4342857142857143,0.06507142857142857,,2,H,False
0.4342857142857143,0.06507142857142857,,2,S,False
0.4342857142857143,0.06507142857142857,,2,N,False
0.4342857142857143,0.06507142857142857,,2,C,False
0.4342857142857143,0.06507142857142857,,3,H,False
0.4342857142857143,0.06507142857142857,,3,S,False
0.4342857142857143,0.06507142857142857,,3,N,False
0.4342857142857143,0.06507142857142857,,3,C,False
0.4342857142857143,0.07,17.1428571428571,0,H,False
0.4342857142857143,0.07,0.0,0,S,False
0.4342857142857143,0.07,0.0180900000000000,0,N,False
0.4342857142857143,0.07,0.150000000000000,0,C,False
0.4342857142857143,0.07,17.1428571428571,1,H,True
0.4342857142857143,0.07,41.9411123227917,1,S,True
0.4342857142857143,0.07,0.0180900000000000,1,N,True
0.4342857142857143,0.07,0.00320610687022901,1,C,True
0.4342857142857143,0.07,,2,H,False
0.4342857142857143,0.07,,2,S,False
0.4342857142857143,0.07,,2,N,False
0.4342857142857143,0.07,,2,C,False
0.4342857142857143,0.07,,3,H,False
0.4342857142857143,0.07,,3,S,False
0.4342857142857143,0.07,,3,N,False
0.4342857142857143,0.07,,3,C,False
0.505,0.001,17.1428571428571,0,H,True
0.505,0.001,0.0,0,S,True
0.505,0.001,0.0180900000000000,0,N,True
0.505,0.001,0.150000000000000,0,C,True
0.505,0.001,,1,H,False
0.505,0.001,,1,S,False
0.505,0.001,,1,N,False
0.505,0.001,,1,C,False
0.505,0.001,,2,H,False
0.505,0.001,,2,S,False
0.505,0.001,,2,N,False
0.505,0.001,,2,C,False
0.505,0.001,,3,H,False
0.505,0.001,,3,S,False
0.505,0.001,,3,N,False
0.505,0.001,,3,C,False
0.505,0.005928571428571429,17.1428571428571,0,H,True
0.505,0.005928571428571429,0.0,0,S,True
0.505,0.005928571428571429,0.0180900000000000,0,N,True
0.505,0.005928571428571429,0.150000000000000,0,C,True
0.505,0.005928571428571429,,1,H,False
0.505,0.005928571428571429,,1,S,False
0.505,0.005928571428571429,,1,N,False
0.505,0.005928571428571429,,1,C,False
0.505,0.005928571428571429,,2,H,False
0.505,0.005928571428571429,,2,S,False
0.505,0.005928571428571429,,2,N,False
0.505,0.005928571428571429,,2,C,False
0.505,0.005928571428571429,,3,H,False
0.505,0.005928571428571429,,3,S,False
0.505,0.005928571428571429,,3,N,False
0.505,0.005928571428571429,,3,C,False
0.505,0.010857142857142857,17.1428571428571,0,H,False
0.505,0.010857142857142857,0.0,0,S,False
0.505,0.010857142857142857,0.0180900000000000,0,N,False
0.505,0.010857142857142857,0.150000000000000,0,C,False
0.505,0.010857142857142857,17.1428571428571,1,H,True
0.505,0.010857142857142857,42.0866773675762,1,S,True
0.505,0.010857142857142857,0.0180900000000000,1,N,True
0.505,0.010857142857142857,0.00269662921348315,1,C,True
0.505,0.010857142857142857,39.6154093097909,2,H,False
0.505,0.010857142857142857,79.7248400435739,2,S,False
0.505,0.010857142857142857,0.0141573033707865,2,N,False
0.505,0.010857142857142857,0.00303379631557483,2,C,False
0.505,0.010857142857142857,39.6154093097913,3,H,True
0.505,0.010857142857142857,1.38962352088207,3,S,True
0.505,0.010857142857142857,0.0141573033707865,3,N,True
0.505,0.010857142857142857,0.121677351266801,3,C,True
0.505,0.01578571428571429,17.1428571428571,0,H,False
0.505,0.01578571428571429,0.0,0,S,False
0.505,0.01578571428571429,0.0180900000000000,0,N,False
0.505,0.01578571428571429,0.150000000000000,0,C,False
0.505,0.01578571428571429,17.1428571428571,1,H,True
0.505,0.01578571428571429,42.0866773675762,1,S,True
0.505,0.01578571428571429,0.0180900000000000,1,N,True
0.505,0.01578571428571429,0.00269662921348315,1,C,True
0.505,0.01578571428571429,74.9446654611208,2,H,False
0.505,0.01578571428571429,98.0178266000603,2,S,False
0.505,0.01578571428571429,0.00797468354430382,2,N,False
0.505,0.01578571428571429,0.00409239940660124,2,C,False
0.505,0.01578571428571429,74.9446654611210,3,H,True
0.505,0.01578571428571429,7.42199484992183,3,S,True
0.505,0.01578571428571429,0.00797468354430382,3,N,True
0.505,0.01578571428571429,0.0766225771258979,3,C,True
0.505,0.020714285714285716,17.1428571428571,0,H,False
0.505,0.020714285714285716,0.0,0,S,False
0.505,0.020714285714285716,0.0180900000000000,0,N,False
0.505,0.020714285714285716,0.150000000000000,0,C,False
0.505,0.020714285714285716,17.1428571428571,1,H,True
0.505,0.020714285714285716,42.0866773675762,1,S,True
0.505,0.020714285714285716,0.0180900000000000,1,N,True
0.505,0.020714285714285716,0.00269662921348315,1,C,True
0.505,0.020714285714285716,88.7962240402769,2,H,False
0.505,0.020714285714285716,90.8897566679790,2,S,False
0.505,0.020714285714285716,0.00555066079295154,2,N,False
0.505,0.020714285714285716,0.00498979606146091,2,C,False
0.505,0.020714285714285716,88.7962240402769,3,H,True
0.505,0.020714285714285716,11.7341618974117,3,S,True
0.505,0.020714285714285716,0.00555066079295154,3,N,True
0.505,0.020714285714285716,0.0584755803677823,3,C,True
0.505,0.025642857142857144,17.1428571428571,0,H,False
0.505,0.025642857142857144,0.0,0,S,False
0.505,0.025642857142857144,0.0180900000000000,0,N,False
0.505,0.025642857142857144,0.150000000000000,0,C,False
0.505,0.025642857142857144,17.1428571428571,1,H,True
0.505,0.025642857142857144,42.0866773675762,1,S,True
0.505,0.025642857142857144,0.0180900000000000,1,N,True
0.505,0.025642857142857144,0.00269662921348315,1,C,True
0.505,0.025642857142857144,96.1899613899615,2,H,False
0.505,0.025642857142857144,83.3639548735247,2,S,False
0.505,0.025642857142857144,0.00425675675675675,2,N,False
0.505,0.025642857142857144,0.00577880149806697,2,C,False
0.505,0.025642857142857144,96.1899613899614,3,H,True
0.505,0.025642857142857144,14.9084184045297,3,S,True
0.505,0.025642857142857144,0.00425675675675675,3,N,True
0.505,0.025642857142857144,0.0484790181193032,3,C,True
0.505,0.030571428571428576,17.1428571428571,0,H,False
0.505,0.030571428571428576,0.0,0,S,False
0.505,0.030571428571428576,0.0180900000000000,0,N,False
0.505,0.030571428571428576,0.150000000000000,0,C,False
0.505,0.030571428571428576,17.1428571428571,1,H,True
