$\epsilon$,$p_{\max}$,value,fp_num,name,stability
1.1785714285714286,0.5005,0.00300393959290873,1,C,True
1.1785714285714286,0.5005,104.929870129870,2,H,False
1.1785714285714286,0.5005,48.5288395962701,2,S,False
1.1785714285714286,0.5005,0.00272727272727273,2,N,False
1.1785714285714286,0.5005,0.0119977599738868,2,C,False
1.1785714285714286,0.5005,104.929870129870,3,H,True
1.1785714285714286,0.5005,28.0797572993427,3,S,True
1.1785714285714286,0.5005,0.00272727272727273,3,N,True
1.1785714285714286,0.5005,0.0247347774820912,3,C,True
1.1785714285714286,0.5718571428571428,7.95918367346940,0,H,False
1.1785714285714286,0.5718571428571428,0.0,0,S,False
1.1785714285714286,0.5718571428571428,0.0196971428571429,0,N,False
1.1785714285714286,0.5718571428571428,0.155357142857143,0,C,False
1.1785714285714286,0.5718571428571428,7.95918367346940,1,H,True
1.1785714285714286,0.5718571428571428,18.6050893420660,1,S,True
1.1785714285714286,0.5718571428571428,0.0196971428571428,1,N,True
1.1785714285714286,0.5718571428571428,0.00258073614440841,1,C,True
1.1785714285714286,0.5718571428571428,104.929870129870,2,H,False
1.1785714285714286,0.5718571428571428,53.4731059292491,2,S,False
1.1785714285714286,0.5718571428571428,0.00272727272727273,2,N,False
1.1785714285714286,0.5718571428571428,0.00891814955744082,2,C,False
1.1785714285714286,0.5718571428571428,104.929870129870,3,H,True
1.1785714285714286,0.5718571428571428,21.8932509629449,3,S,True
1.1785714285714286,0.5718571428571428,0.00272727272727273,3,N,True
1.1785714285714286,0.5718571428571428,0.0285881357099640,3,C,True
1.1785714285714286,0.6432142857142857,7.95918367346940,0,H,False
1.1785714285714286,0.6432142857142857,0.0,0,S,False
1.1785714285714286,0.6432142857142857,0.0196971428571429,0,N,False
1.1785714285714286,0.6432142857142857,0.155357142857143,0,C,False
1.1785714285714286,0.6432142857142857,7.95918367346940,1,H,True
1.1785714285714286,0.6432142857142857,18.6438986626282,1,S,True
1.1785714285714286,0.6432142857142857,0.0196971428571429,1,N,True
1.1785714285714286,0.6432142857142857,0.00226205191594561,1,C,True
1.1785714285714286,0.6432142857142857,104.929870129870,2,H,False
1.1785714285714286,0.6432142857142857,56.1589251068612,2,S,False
1.1785714285714286,0.6432142857142857,0.00272727272727273,2,N,False
1.1785714285714286,0.6432142857142857,0.00724524681332823,2,C,False
1.1785714285714286,0.6432142857142857,104.929870129870,3,H,True
1.1785714285714286,0.6432142857142857,18.2719897456757,3,S,True
1.1785714285714286,0.6432142857142857,0.00272727272727273,3,N,True
1.1785714285714286,0.6432142857142857,0.0308436925538558,3,C,True
1.1785714285714286,0.7145714285714285,7.95918367346940,0,H,False
1.1785714285714286,0.7145714285714285,0.0,0,S,False
1.1785714285714286,0.7145714285714285,0.0196971428571429,0,N,False
1.1785714285714286,0.7145714285714285,0.155357142857143,0,C,False
1.1785714285714286,0.7145714285714285,7.95918367346940,1,H,True
1.1785714285714286,0.7145714285714285,18.6741766791435,1,S,True
1.1785714285714286,0.7145714285714285,0.0196971428571429,1,N,True
1.1785714285714286,0.7145714285714285,0.00201342281879195,1,C,True
1.1785714285714286,0.7145714285714285,104.929870129870,2,H,False
1.1785714285714286,0.7145714285714285,57.9364186476940,2,S,False
1.1785714285714286,0.7145714285714285,0.00272727272727273,2,N,False
1.1785714285714286,0.7145714285714285,0.00613810831089715,2,C,False
1.1785714285714286,0.7145714285714285,104.929870129870,3,H,True
1.1785714285714286,0.7145714285714285,15.7646887999345,3,S,True
1.1785714285714286,0.7145714285714285,0.00272727272727273,3,N,True
1.1785714285714286,0.7145714285714285,0.0324054025406672,3,C,True
1.1785714285714286,0.7859285714285714,7.95918367346940,0,H,False
1.1785714285714286,0.7859285714285714,0.0,0,S,False
1.1785714285714286,0.7859285714285714,0.0196971428571429,0,N,False
1.1785714285714286,0.7859285714285714,0.155357142857143,0,C,False
1.1785714285714286,0.7859285714285714,7.95918367346940,1,H,True
1.1785714285714286,0.7859285714285714,18.6984579195884,1,S,True
1.1785714285714286,0.7859285714285714,0.0196971428571429,1,N,True
1.1785714285714286,0.7859285714285714,0.00181403647898493,1,C,True
1.1785714285714286,0.7859285714285714,104.929870129870,2,H,False
1.1785714285714286,0.7859285714285714,59.2202191537231,2,S,False
1.1785714285714286,0.7859285714285714,0.00272727272727273,2,N,False
1.1785714285714286,0.7859285714285714,0.00533847391728991,2,C,False
1.1785714285714286,0.7859285714285714,104.929870129870,3,H,True
1.1785714285714286,0.7859285714285714,13.8956244253783,3,S,True
1.1785714285714286,0.7859285714285714,0.00272727272727273,3,N,True
1.1785714285714286,0.7859285714285714,0.0335695773098335,3,C,True
1.1785714285714286,0.8572857142857143,7.95918367346940,0,H,False
1.1785714285714286,0.8572857142857143,0.0,0,S,False
1.1785714285714286,0.8572857142857143,0.0196971428571429,0,N,False
1.1785714285714286,0.8572857142857143,0.155357142857143,0,C,False
1.1785714285714286,0.8572857142857143,7.95918367346940,1,H,True
1.1785714285714286,0.8572857142857143,18.7183634120032,1,S,True
1.1785714285714286,0.8572857142857143,0.0196971428571428,1,N,True
1.1785714285714286,0.8572857142857143,0.00165058176242446,1,C,True
1.1785714285714286,0.8572857142857143,104.929870129870,2,H,False
1.1785714285714286,0.8572857142857143,60.1978297173979,2,S,False
1.1785714285714286,0.8572857142857143,0.00272727272727273,2,N,False
1.1785714285714286,0.8572857142857143,0.00472955452008028,2,C,False
1.1785714285714286,0.8572857142857143,104.929870129870,3,H,True
1.1785714285714286,0.8572857142857143,12.4382210141296,3,S,True
1.1785714285714286,0.8572857142857143,0.00272727272727273,3,N,True
1.1785714285714286,0.8572857142857143,0.0344773428758402,3,C,True
1.1785714285714286,0.9286428571428571,7.95918367346940,0,H,False
1.1785714285714286,0.9286428571428571,0.0,0,S,False
1.1785714285714286,0.9286428571428571,0.0196971428571429,0,N,False
1.1785714285714286,0.9286428571428571,0.155357142857143,0,C,False
1.1785714285714286,0.9286428571428571,7.95918367346940,1,H,True
1.1785714285714286,0.9286428571428571,18.7349782231468,1,S,True
1.1785714285714286,0.9286428571428571,0.0196971428571428,1,N,True
1.1785714285714286,0.9286428571428571,0.00151414860168790,1,C,True
1.1785714285714286,0.9286428571428571,104.929870129870,2,H,False
1.1785714285714286,0.9286428571428571,60.9699680281654,2,S,False
1.1785714285714286,0.9286428571428571,0.00272727272727273,2,N,False
1.1785714285714286,0.9286428571428571,0.00424861659630481,2,C,False
1.1785714285714286,0.9286428571428571,104.929870129870,3,H,True
1.1785714285714286,0.9286428571428571,11.2656069259073,3,S,True
1.1785714285714286,0.9286428571428571,0.00272727272727273,3,N,True
1.1785714285714286,0.9286428571428571,0.0352077231420637,3,C,True
1.1785714285714286,1.0,7.95918367346940,0,H,False
1.1785714285714286,1.0,0.0,0,S,False
1.1785714285714286,1.0,0.0196971428571429,0,N,False
1.1785714285714286,1.0,0.155357142857143,0,C,False
1.1785714285714286,1.0,7.95918367346940,1,H,True
1.1785714285714286,1.0,18.7490560535746,1,S,True
1.1785714285714286,1.0,0.0196971428571429,1,N,True
1.1785714285714286,1.0,0.00139854795567444,1,C,True
1.1785714285714286,1.0,104.929870129870,2,H,False
1.1785714285714286,1.0,61.5965931045190,2,S,False
1.1785714285714286,1.0,0.00272727272727273,2,N,False
1.1785714285714286,1.0,0.00385831377230981,2,C,False
1.1785714285714286,1.0,104.929870129870,3,H,True
1.1785714285714286,1.0,10.2996562901617,3,S,True
1.1785714285714286,1.0,0.00272727272727273,3,N,True
1.1785714285714286,1.0,0.0358093799783415,3,C,True
1.2142857142857142,0.001,6.12244897959183,0,H,True
1.2142857142857142,0.001,0.0,0,S,True
1.2142857142857142,0.001,0.0200185714285714,0,N,True
1.2142857142857142,0.001,0.156428571428571,0,C,True
1.2142857142857142,0.001,,1,H,False
1.2142857142857142,0.001,,1,S,False
1.2142857142857142,0.001,,1,N,False
1.2142857142857142,0.001,,1,C,False
1.2142857142857142,0.001,,2,H,False
1.2142857142857142,0.001,,2,S,False
1.2142857142857142,0.001,,2,N,False
1.2142857142857142,0.001,,2,C,False
1.2142857142857142,0.001,,3,H,False
1.2142857142857142,0.001,,3,S,False
1.2142857142857142,0.001,,3,N,False
1.2142857142857142,0.001,,3,C,False
1.2142857142857142,0.07235714285714286,6.12244897959183,0,H,True
1.2142857142857142,0.07235714285714286,0.0,0,S,True
1.2142857142857142,0.07235714285714286,0.0200185714285714,0,N,True
1.2142857142857142,0.07235714285714286,0.156428571428571,0,C,True
1.2142857142857142,0.07235714285714286,,1,H,False
1.2142857142857142,0.07235714285714286,,1,S,False
1.2142857142857142,0.07235714285714286,,1,N,False
1.2142857142857142,0.07235714285714286,,1,C,False
1.2142857142857142,0.07235714285714286,,2,H,False
1.2142857142857142,0.07235714285714286,,2,S,False
1.2142857142857142,0.07235714285714286,,2,N,False
1.2142857142857142,0.07235714285714286,,2,C,False
1.2142857142857142,0.07235714285714286,,3,H,False
1.2142857142857142,0.07235714285714286,,3,S,False
1.2142857142857142,0.07235714285714286,,3,N,False
1.2142857142857142,0.07235714285714286,,3,C,False
1.2142857142857142,0.1437142857142857,6.12244897959183,0,H,False
1.2142857142857142,0.1437142857142857,0.0,0,S,False
1.2142857142857142,0.1437142857142857,0.0200185714285714,0,N,False
1.2142857142857142,0.1437142857142857,0.156428571428571,0,C,False
1.2142857142857142,0.1437142857142857,6.12244897959183,1,H,True
1.2142857142857142,0.1437142857142857,12.8330122818908,1,S,True
1.2142857142857142,0.1437142857142857,0.0200185714285714,1,N,True
1.2142857142857142,0.1437142857142857,0.0171903881700555,1,C,True
1.2142857142857142,0.1437142857142857,,2,H,False
1.2142857142857142,0.1437142857142857,,2,S,False
1.2142857142857142,0.1437142857142857,,2,N,False
1.2142857142857142,0.1437142857142857,,2,C,False
1.2142857142857142,0.1437142857142857,,3,H,False
1.2142857142857142,0.1437142857142857,,3,S,False
1.2142857142857142,0.1437142857142857,,3,N,False
1.2142857142857142,0.1437142857142857,,3,C,False
1.2142857142857142,0.21507142857142858,6.12244897959183,0,H,False
1.2142857142857142,0.21507142857142858,0.0,0,S,False
1.2142857142857142,0.21507142857142858,0.0200185714285714,0,N,False
1.2142857142857142,0.21507142857142858,0.156428571428571,0,C,False
1.2142857142857142,0.21507142857142858,6.12244897959183,1,H,True
1.2142857142857142,0.21507142857142858,13.5936000789613,1,S,True
1.2142857142857142,0.21507142857142858,0.0200185714285714,1,N,True
1.2142857142857142,0.21507142857142858,0.00893801057184046,1,C,True
1.2142857142857142,0.21507142857142858,,2,H,False
1.2142857142857142,0.21507142857142858,,2,S,False
1.2142857142857142,0.21507142857142858,,2,N,False
1.2142857142857142,0.21507142857142858,,2,C,False
1.2142857142857142,0.21507142857142858,,3,H,False
1.2142857142857142,0.21507142857142858,,3,S,False
1.2142857142857142,0.21507142857142858,,3,N,False
1.2142857142857142,0.21507142857142858,,3,C,False
1.2142857142857142,0.2864285714285714,6.12244897959183,0,H,False
1.2142857142857142,0.2864285714285714,0.0,0,S,False
1.2142857142857142,0.2864285714285714,0.0200185714285714,0,N,False
1.2142857142857142,0.2864285714285714,0.156428571428571,0,C,False
1.2142857142857142,0.2864285714285714,6.12244897959183,1,H,True
1.2142857142857142,0.2864285714285714,13.8607935842959,1,S,True
1.2142857142857142,0.2864285714285714,0.0200185714285714,1,N,True
1.2142857142857142,0.2864285714285714,0.00603896103896106,1,C,True
1.2142857142857142,0.2864285714285714,,2,H,False
1.2142857142857142,0.2864285714285714,,2,S,False
1.2142857142857142,0.2864285714285714,,2,N,False
1.2142857142857142,0.2864285714285714,,2,C,False
1.2142857142857142,0.2864285714285714,,3,H,False
1.2142857142857142,0.2864285714285714,,3,S,False
1.2142857142857142,0.2864285714285714,,3,N,False
1.2142857142857142,0.2864285714285714,,3,C,False
1.2142857142857142,0.35778571428571426,6.12244897959183,0,H,False
1.2142857142857142,0.35778571428571426,0.0,0,S,False
1.2142857142857142,0.35778571428571426,0.0200185714285714,0,N,False
1.2142857142857142,0.35778571428571426,0.156428571428571,0,C,False
1.2142857142857142,0.35778571428571426,6.12244897959183,1,H,True
1.2142857142857142,0.35778571428571426,13.9971087803246,1,S,True
1.2142857142857142,0.35778571428571426,0.0200185714285714,1,N,True
1.2142857142857142,0.35778571428571426,0.00455994116204953,1,C,True
1.2142857142857142,0.35778571428571426,,2,H,False
1.2142857142857142,0.35778571428571426,,2,S,False
1.2142857142857142,0.35778571428571426,,2,N,False
1.2142857142857142,0.35778571428571426,,2,C,False
1.2142857142857142,0.35778571428571426,,3,H,False
1.2142857142857142,0.35778571428571426,,3,S,False
1.2142857142857142,0.35778571428571426,,3,N,False
1.2142857142857142,0.35778571428571426,,3,C,False
1.2142857142857142,0.42914285714285716,6.12244897959183,0,H,False
1.2142857142857142,0.42914285714285716,0.0,0,S,False
1.2142857142857142,0.42914285714285716,0.0200185714285714,0,N,False
1.2142857142857142,0.42914285714285716,0.156428571428571,0,C,False
1.2142857142857142,0.42914285714285716,6.12244897959183,1,H,True
1.2142857142857142,0.42914285714285716,14.0797891276598,1,S,True
1.2142857142857142,0.42914285714285716,0.0200185714285714,1,N,True
1.2142857142857142,0.42914285714285716,0.00366285939346200,1,C,True
1.2142857142857142,0.42914285714285716,,2,H,False
1.2142857142857142,0.42914285714285716,,2,S,False
1.2142857142857142,0.42914285714285716,,2,N,False
1.2142857142857142,0.42914285714285716,,2,C,False
1.2142857142857142,0.42914285714285716,,3,H,False
1.2142857142857142,0.42914285714285716,,3,S,False
1.2142857142857142,0.42914285714285716,,3,N,False
1.2142857142857142,0.42914285714285716,,3,C,False
1.2142857142857142,0.5005,6.12244897959183,0,H,False
1.2142857142857142,0.5005,0.0,0,S,False
1.2142857142857142,0.5005,0.0200185714285714,0,N,False
1.2142857142857142,0.5005,0.156428571428571,0,C,False
1.2142857142857142,0.5005,6.12244897959183,1,H,True
1.2142857142857142,0.5005,14.1352857767927,1,S,True
1.2142857142857142,0.5005,0.0200185714285714,1,N,True
1.2142857142857142,0.5005,0.00306072075037025,1,C,True
1.2142857142857142,0.5005,104.929870129870,2,H,False
1.2142857142857142,0.5005,42.2429589535121,2,S,False
1.2142857142857142,0.5005,0.00272727272727273,2,N,False
1.2142857142857142,0.5005,0.0144102477127976,2,C,False
1.2142857142857142,0.5005,104.929870129870,3,H,True
1.2142857142857142,0.5005,31.8605819343523,3,S,True
1.2142857142857142,0.5005,0.00272727272727273,3,N,True
1.2142857142857142,0.5005,0.0209830803348336,3,C,True
1.2142857142857142,0.5718571428571428,6.12244897959183,0,H,False
1.2142857142857142,0.5718571428571428,0.0,0,S,False
1.2142857142857142,0.5718571428571428,0.0200185714285714,0,N,False
1.2142857142857142,0.5718571428571428,0.156428571428571,0,C,False
1.2142857142857142,0.5718571428571428,6.12244897959183,1,H,True
1.2142857142857142,0.5718571428571428,14.1751122301981,1,S,True
1.2142857142857142,0.5718571428571428,0.0200185714285714,1,N,True
1.2142857142857142,0.5718571428571428,0.00262860373092142,1,C,True
1.2142857142857142,0.5718571428571428,104.929870129870,2,H,False
1.2142857142857142,0.5718571428571428,49.4395382139690,2,S,False
1.2142857142857142,0.5718571428571428,0.00272727272727273,2,N,False
1.2142857142857142,0.5718571428571428,0.00985426685765145,2,C,False
1.2142857142857142,0.5718571428571428,104.929870129870,3,H,True
1.2142857142857142,0.5718571428571428,23.3794904534192,3,S,True
1.2142857142857142,0.5718571428571428,0.00272727272727273,3,N,True
1.2142857142857142,0.5718571428571428,0.0263522549133983,3,C,True
1.2142857142857142,0.6432142857142857,6.12244897959183,0,H,False
1.2142857142857142,0.6432142857142857,0.0,0,S,False
1.2142857142857142,0.6432142857142857,0.0200185714285714,0,N,False
1.2142857142857142,0.6432142857142857,0.156428571428571,0,C,False
1.2142857142857142,0.6432142857142857,6.12244897959183,1,H,True
1.2142857142857142,0.6432142857142857,14.2050844106743,1,S,True
1.2142857142857142,0.6432142857142857,0.0200185714285714,1,N,True
1.2142857142857142,0.6432142857142857,0.00230340557275542,1,C,True
1.2142857142857142,0.6432142857142857,104.929870129870,2,H,False
1.2142857142857142,0.6432142857142857,52.5940276851482,2,S,False
1.2142857142857142,0.6432142857142857,0.00272727272727273,2,N,False
1.2142857142857142,0.6432142857142857,0.00785723561290148,2,C,False
1.2142857142857142,0.6432142857142857,104.929870129870,3,H,True
1.2142857142857142,0.6432142857142857,19.2583160579266,3,S,True
1.2142857142857142,0.6432142857142857,0.00272727272727273,3,N,True
1.2142857142857142,0.6432142857142857,0.0289612710816423,3,C,True
1.2142857142857142,0.7145714285714285,6.12244897959183,0,H,False
1.2142857142857142,0.7145714285714285,0.0,0,S,False
1.2142857142857142,0.7145714285714285,0.0200185714285714,0,N,False
1.2142857142857142,0.7145714285714285,0.156428571428571,0,C,False
1.2142857142857142,0.7145714285714285,6.12244897959183,1,H,True
1.2142857142857142,0.7145714285714285,14.2284570301419,1,S,True
1.2142857142857142,0.7145714285714285,0.0200185714285714,1,N,True
1.2142857142857142,0.7145714285714285,0.00204981265153185,1,C,True
1.2142857142857142,0.7145714285714285,104.929870129870,2,H,False
1.2142857142857142,0.7145714285714285,54.5857786805178,2,S,False
1.2142857142857142,0.7145714285714285,0.00272727272727273,2,N,False
1.2142857142857142,0.7145714285714285,0.00659630606919688,2,C,False
1.2142857142857142,0.7145714285714285,104.929870129870,3,H,True
